cluster,n,m,modularity,connectivity,connectivity_normalized_log10(n),connectivity_normalized_log2(n),connectivity_normalized_sqrt(n)/5,conductance
36,205,1402,0.00327483879243144,1.0,0.43257200381329103,0.13021714843227464,0.34921514788478913,0.5560481317289424
31,205,1721,0.004029047496784561,1.0,0.43257200381329103,0.13021714843227464,0.34921514788478913,0.4722477767555964
17,205,2747,0.006430205573980595,1.0,0.43257200381329103,0.13021714843227464,0.34921514788478913,0.3360725075528701
51δ,204,1018,0.0024040255058651134,1.0,0.4329697516527107,0.13033688246265052,0.3500700210070024,0.3698545341999381
47δ,204,2082,0.004878308601591627,1.0,0.4329697516527107,0.13033688246265052,0.3500700210070024,0.4023252475958088
75δ,204,1201,0.0028279650023930996,1.0,0.4329697516527107,0.13033688246265052,0.3500700210070024,0.43601784456445175
56δ,204,1578,0.0036927097401839655,1.0,0.4329697516527107,0.13033688246265052,0.3500700210070024,0.5016579819990525
0δ,204,1314,0.0030930520815561496,1.0,0.4329697516527107,0.13033688246265052,0.3500700210070024,0.4202514890800794
52,204,917,0.002163535258266613,1.0,0.4329697516527107,0.13033688246265052,0.3500700210070024,0.4420444174018862
112δ,204,929,0.002189619443303257,1.0,0.4329697516527107,0.13033688246265052,0.3500700210070024,0.4749929358575869
91δ,204,2073,0.004830809008527754,1.0,0.4329697516527107,0.13033688246265052,0.3500700210070024,0.49364924279433314
32δ,204,2496,0.005805210511985683,1.0,0.4329697516527107,0.13033688246265052,0.3500700210070024,0.4701199448041609
20δ,204,1470,0.003444918072098947,1.0,0.4329697516527107,0.13033688246265052,0.3500700210070024,0.4947585495789655
106δ,204,1294,0.00303437783282385,1.0,0.4329697516527107,0.13033688246265052,0.3500700210070024,0.5148106486689163
159δ,204,865,0.0020294151491828554,1.0,0.4329697516527107,0.13033688246265052,0.3500700210070024,0.5955108721066168
116δ,204,732,0.0017320360728835344,1.0,0.4329697516527107,0.13033688246265052,0.3500700210070024,0.35135135135135137
145,204,794,0.0018733044798355638,1.0,0.4329697516527107,0.13033688246265052,0.3500700210070024,0.4813847158719791
62δ,204,1259,0.0029235936305194075,1.0,0.4329697516527107,0.13033688246265052,0.3500700210070024,0.6366522366522367
19δ,204,1000,0.0023477913735628817,1.0,0.4329697516527107,0.13033688246265052,0.3500700210070024,0.5525727069351231
115δ,204,850,0.002009553764606645,1.0,0.4329697516527107,0.13033688246265052,0.3500700210070024,0.36257967754030745
23δ,204,2088,0.004824749279174768,1.0,0.4329697516527107,0.13033688246265052,0.3500700210070024,0.575091575091575
152δ,203,1032,0.0024232142051870994,1.0,0.4333701915710986,0.1304574268895465,0.3509312031717982,0.5431606905710491
34δ,203,1098,0.0025784134636453113,1.0,0.4333701915710986,0.1304574268895465,0.3509312031717982,0.5270299375403834
171,203,795,0.0018763965250394052,1.0,0.4333701915710986,0.1304574268895465,0.3509312031717982,0.46608462055070515
127,203,532,0.0012604006823391046,1.0,0.4333701915710986,0.1304574268895465,0.3509312031717982,0.33624454148471616
54δ,203,832,0.0019640037536424243,1.0,0.4333701915710986,0.1304574268895465,0.3509312031717982,0.44790975447909753
88δ,203,1519,0.0035038481348910223,1.0,0.4333701915710986,0.1304574268895465,0.3509312031717982,0.6482574968160241
45δ,203,1775,0.004157902028179432,1.0,0.4333701915710986,0.1304574268895465,0.3509312031717982,0.45317313616759086
103δ,202,834,0.0019667518046750745,1.0,0.43377335587678323,0.13057879143873863,0.35179877236514595,0.4853440296204875
100δ,202,561,0.001319437996590955,1.0,0.43377335587678323,0.13057879143873863,0.35179877236514595,0.6371280724450195
29δ,201,1279,0.002975272798561019,1.0,0.43417927743414525,0.13070098600339122,0.35267280792929917,0.6190050640452786
38δ,201,1376,0.0032086845133243377,1.0,0.43417927743414525,0.13070098600339122,0.35267280792929917,0.5802958670123533
65δ,201,1266,0.0029897950354603807,1.0,0.43417927743414525,0.13070098600339122,0.35267280792929917,0.2951002227171492
14δ,201,1040,0.002454290711183249,1.0,0.43417927743414525,0.13070098600339122,0.35267280792929917,0.39605110336817656
7δ,201,857,0.002017090738050514,1.0,0.43417927743414525,0.13070098600339122,0.35267280792929917,0.534492123845736
67δ,201,1039,0.0024406565417183766,1.0,0.43417927743414525,0.13070098600339122,0.35267280792929917,0.5334530758868433
155δ,201,993,0.0023412709341770867,1.0,0.43417927743414525,0.13070098600339122,0.35267280792929917,0.4452513966480447
43δ,200,977,0.0023044571362926484,1.0,0.43458798967609363,0.13082402064781276,0.35355339059327373,0.4350968488002313
99δ,199,1120,0.0026240549261917897,1.0,0.4349995266168884,0.13094790561131578,0.3544406025041679,0.5628415300546448
138δ,199,789,0.0018577610472438769,1.0,0.4349995266168884,0.13094790561131578,0.3544406025041679,0.5439306358381503
148δ,198,1132,0.0026699334899283693,1.0,0.4354139228653201,0.13107265131218435,0.3553345272593507,0.39384203480589025
24δ,195,522,0.00123129058294818,1.0,0.4366746227494889,0.13145215979284927,0.35805743701971643,0.5860428231562252
21δ,193,1059,0.0025026728279639796,1.0,0.4375300483863731,0.13170966856861138,0.3599078753743473,0.31522793404461685
161δ,187,478,0.0011304503070052223,1.0,0.4401715318193043,0.13250483431497315,0.3656362120635653,0.5054319710294879
76δ,83,182,0.0004314929345874085,1.0,0.5210835369194732,0.156861774859441,0.5488212999484517,0.5533742331288344
Overall,34546,420877,0.46856555472809724,,,,,
