cluster,n,m,modularity,connectivity,connectivity_normalized_log10(n),connectivity_normalized_log2(n),connectivity_normalized_sqrt(n)/5,conductance
370,206,716,0.0007949548885399272,1.0,0.4321769162884206,0.13009821523637602,0.34836650714580886,0.10163111668757842
1132,206,664,0.0007372618724668567,1.0,0.4321769162884206,0.13009821523637602,0.34836650714580886,0.10932260228034876
1280,206,632,0.0007017127514138628,1.0,0.4321769162884206,0.13009821523637602,0.34836650714580886,0.1430508474576271
1128,206,647,0.0007184333137041382,1.0,0.4321769162884206,0.13009821523637602,0.34836650714580886,0.08809020436927413
426,206,601,0.0006673618557482084,1.0,0.4321769162884206,0.13009821523637602,0.34836650714580886,0.11552612214863871
526,206,625,0.0006940313247548358,1.0,0.4321769162884206,0.13009821523637602,0.34836650714580886,0.08290535583272193
1285,206,691,0.0007672219956445394,1.0,0.4321769162884206,0.13009821523637602,0.34836650714580886,0.10317975340687865
482,206,584,0.000648368909899795,1.0,0.4321769162884206,0.13009821523637602,0.34836650714580886,0.20706042090970808
1303,206,650,0.0007217318702928766,1.0,0.4321769162884206,0.13009821523637602,0.34836650714580886,0.10897875257025359
362,206,550,0.0006106719739715341,1.0,0.4321769162884206,0.13009821523637602,0.34836650714580886,0.1976659372720642
988,206,605,0.0006718181860040715,1.0,0.4321769162884206,0.13009821523637602,0.34836650714580886,0.10104011887072809
72,206,665,0.0007384317875478334,1.0,0.4321769162884206,0.13009821523637602,0.34836650714580886,0.06732117812061711
1275,206,747,0.0008292569900495064,1.0,0.4321769162884206,0.13009821523637602,0.34836650714580886,0.1413793103448276
1120,206,690,0.000766162953101688,1.0,0.4321769162884206,0.13009821523637602,0.34836650714580886,0.0707070707070707
439,206,625,0.0006939566507366608,1.0,0.4321769162884206,0.13009821523637602,0.34836650714580886,0.137336093857833
260,206,631,0.0007007028945660685,1.0,0.4321769162884206,0.13009821523637602,0.34836650714580886,0.07137601177336277
1171,206,581,0.000645195705380676,1.0,0.4321769162884206,0.13009821523637602,0.34836650714580886,0.09501557632398754
1273,206,773,0.0008581792283022348,2.0,0.8643538325768412,0.26019643047275204,0.6967330142916177,0.09854227405247813
764,206,699,0.0007762103473111961,1.0,0.4321769162884206,0.13009821523637602,0.34836650714580886,0.02578397212543554
427,206,629,0.0006983822862508162,1.0,0.4321769162884206,0.13009821523637602,0.34836650714580886,0.14479945615227735
1283,206,654,0.000726167393401461,1.0,0.4321769162884206,0.13009821523637602,0.34836650714580886,0.11020408163265306
872,205,590,0.0006549313601435647,1.0,0.43257200381329103,0.13021714843227464,0.34921514788478913,0.2555205047318612
658,205,612,0.0006783368493442334,1.0,0.43257200381329103,0.13021714843227464,0.34921514788478913,0.4958813838550247
955,205,606,0.000672894953714251,1.0,0.43257200381329103,0.13021714843227464,0.34921514788478913,0.12617159336697908
697,205,557,0.0006181353618968961,1.0,0.43257200381329103,0.13021714843227464,0.34921514788478913,0.34624413145539906
655,205,561,0.0006222062084386543,2.0,0.8651440076265821,0.2604342968645493,0.6984302957695783,0.44701823558403153
942,205,613,0.0006803645861923173,1.0,0.43257200381329103,0.13021714843227464,0.34921514788478913,0.28345996493278786
895,205,567,0.0006295677665854193,1.0,0.43257200381329103,0.13021714843227464,0.34921514788478913,0.17105263157894737
666,205,592,0.0006568523519784205,2.0,0.8651440076265821,0.2604342968645493,0.6984302957695783,0.36616702355460384
831,205,649,0.0007205922735450755,1.0,0.43257200381329103,0.13021714843227464,0.34921514788478913,0.12885906040268458
876,205,620,0.0006883726872868694,1.0,0.43257200381329103,0.13021714843227464,0.34921514788478913,0.16159567275185938
699,205,529,0.000587171795946916,1.0,0.43257200381329103,0.13021714843227464,0.34921514788478913,0.3174193548387097
965,205,590,0.0006551600658442062,1.0,0.43257200381329103,0.13021714843227464,0.34921514788478913,0.11344853493613824
691,205,616,0.0006837932893504938,1.0,0.43257200381329103,0.13021714843227464,0.34921514788478913,0.23903644224830142
85,205,554,0.0006138078791532974,1.0,0.43257200381329103,0.13021714843227464,0.34921514788478913,0.5521422797089733
866,205,591,0.0006561503037481934,1.0,0.43257200381329103,0.13021714843227464,0.34921514788478913,0.1964649898028552
902,205,675,0.0007491806772629808,1.0,0.43257200381329103,0.13021714843227464,0.34921514788478913,0.24707194645844952
518,205,773,0.0008581374525132867,2.0,0.8651440076265821,0.2604342968645493,0.6984302957695783,0.11858608893956671
142,205,643,0.0007138801352930168,1.0,0.43257200381329103,0.13021714843227464,0.34921514788478913,0.16330513988288875
134,205,645,0.000716027951712207,1.0,0.43257200381329103,0.13021714843227464,0.34921514788478913,0.20074349442379183
741,205,602,0.0006682785056297612,1.0,0.43257200381329103,0.13021714843227464,0.34921514788478913,0.23506988564167725
905,205,529,0.0005873575410517693,1.0,0.43257200381329103,0.13021714843227464,0.34921514788478913,0.21162444113263784
1024,205,626,0.0006948838091786462,1.0,0.43257200381329103,0.13021714843227464,0.34921514788478913,0.23751522533495736
1035,205,575,0.000638441690058292,1.0,0.43257200381329103,0.13021714843227464,0.34921514788478913,0.17146974063400577
1025,205,598,0.0006639824028210884,1.0,0.43257200381329103,0.13021714843227464,0.34921514788478913,0.1529745042492918
164,205,494,0.0005481740869283237,1.0,0.43257200381329103,0.13021714843227464,0.34921514788478913,0.4015748031496063
901,205,603,0.0006694684268705411,1.0,0.43257200381329103,0.13021714843227464,0.34921514788478913,0.19114688128772636
1232,205,559,0.0006205728328643968,1.0,0.43257200381329103,0.13021714843227464,0.34921514788478913,0.24764468371467024
990,205,615,0.000682582031087914,1.0,0.43257200381329103,0.13021714843227464,0.34921514788478913,0.28321678321678323
256,205,581,0.0006450072377212465,1.0,0.43257200381329103,0.13021714843227464,0.34921514788478913,0.2268795741849634
1231,205,515,0.0005717707036597068,1.0,0.43257200381329103,0.13021714843227464,0.34921514788478913,0.2509090909090909
26,205,625,0.0006934272060438372,1.0,0.43257200381329103,0.13021714843227464,0.34921514788478913,0.35995903737839224
600,205,548,0.0006083246496052525,1.0,0.43257200381329103,0.13021714843227464,0.34921514788478913,0.2746525479814692
291,205,578,0.0006418488351048336,1.0,0.43257200381329103,0.13021714843227464,0.34921514788478913,0.11076923076923077
601,205,568,0.00063055480548006,1.0,0.43257200381329103,0.13021714843227464,0.34921514788478913,0.246684350132626
226,205,575,0.0006384729832247212,1.0,0.43257200381329103,0.13021714843227464,0.34921514788478913,0.14877868245743894
167,205,505,0.0005608123245324945,1.0,0.43257200381329103,0.13021714843227464,0.34921514788478913,0.14261460101867574
196,205,632,0.0007014942618545564,1.0,0.43257200381329103,0.13021714843227464,0.34921514788478913,0.25559481743227325
1240,205,591,0.0006561493949948625,1.0,0.43257200381329103,0.13021714843227464,0.34921514788478913,0.19701086956521738
139,205,591,0.0006562167001752917,1.0,0.43257200381329103,0.13021714843227464,0.34921514788478913,0.15329512893982808
339,205,540,0.0005991854652654759,2.0,0.8651440076265821,0.2604342968645493,0.6984302957695783,0.38531587933978373
126,205,351,0.0003897535986234876,1.0,0.43257200381329103,0.13021714843227464,0.34921514788478913,0.3275862068965517
1040,205,671,0.0007450088420721102,1.0,0.43257200381329103,0.13021714843227464,0.34921514788478913,0.12057667103538663
288,205,583,0.0006473031324541581,1.0,0.43257200381329103,0.13021714843227464,0.34921514788478913,0.180028129395218
536,205,634,0.0007039942626473177,1.0,0.43257200381329103,0.13021714843227464,0.34921514788478913,0.10007097232079488
602,205,507,0.000562882304669541,1.0,0.43257200381329103,0.13021714843227464,0.34921514788478913,0.260932944606414
1031,205,602,0.0006683505982079614,1.0,0.43257200381329103,0.13021714843227464,0.34921514788478913,0.19626168224299065
242,205,717,0.0007960563815662656,1.0,0.43257200381329103,0.13021714843227464,0.34921514788478913,0.1059850374064838
429,205,588,0.0006528582146547024,1.0,0.43257200381329103,0.13021714843227464,0.34921514788478913,0.17415730337078653
149,205,513,0.0005695522058083309,1.0,0.43257200381329103,0.13021714843227464,0.34921514788478913,0.2510948905109489
1020,205,615,0.0006829049494665192,1.0,0.43257200381329103,0.13021714843227464,0.34921514788478913,0.10740203193033382
103,205,666,0.0007394642014257217,1.0,0.43257200381329103,0.13021714843227464,0.34921514788478913,0.11962987442167879
1142,205,707,0.0007850708028312058,1.0,0.43257200381329103,0.13021714843227464,0.34921514788478913,0.037440435670524165
118,205,723,0.0008027579121380076,1.0,0.43257200381329103,0.13021714843227464,0.34921514788478913,0.07898089171974522
12,205,557,0.0006183934354914499,1.0,0.43257200381329103,0.13021714843227464,0.34921514788478913,0.22531293463143254
222,205,648,0.0007193590625440321,1.0,0.43257200381329103,0.13021714843227464,0.34921514788478913,0.19851576994434136
419,205,521,0.0005783233024368556,1.0,0.43257200381329103,0.13021714843227464,0.34921514788478913,0.30764119601328904
992,205,574,0.0006372831336219884,1.0,0.43257200381329103,0.13021714843227464,0.34921514788478913,0.20388349514563106
258,205,609,0.0006762586592399565,1.0,0.43257200381329103,0.13021714843227464,0.34921514788478913,0.09911242603550297
613,205,565,0.0006272799311328114,1.0,0.43257200381329103,0.13021714843227464,0.34921514788478913,0.2169092169092169
44,205,543,0.0006028289445383255,1.0,0.43257200381329103,0.13021714843227464,0.34921514788478913,0.24792243767313019
1012,205,577,0.000640711460062848,1.0,0.43257200381329103,0.13021714843227464,0.34921514788478913,0.13363363363363365
1106,205,579,0.000642903336968878,1.0,0.43257200381329103,0.13021714843227464,0.34921514788478913,0.15412710007304603
625,205,622,0.0006904853155296019,1.0,0.43257200381329103,0.13021714843227464,0.34921514788478913,0.22006269592476488
638,205,699,0.0007760685089184088,1.0,0.43257200381329103,0.13021714843227464,0.34921514788478913,0.11909262759924386
31,205,605,0.0006717818713810793,1.0,0.43257200381329103,0.13021714843227464,0.34921514788478913,0.128869690424766
495,205,539,0.0005984151762372209,1.0,0.43257200381329103,0.13021714843227464,0.34921514788478913,0.234375
329,205,550,0.0006104096728058449,1.0,0.43257200381329103,0.13021714843227464,0.34921514788478913,0.3341404358353511
328,205,432,0.00047948305272911974,1.0,0.43257200381329103,0.13021714843227464,0.34921514788478913,0.394109396914446
68,205,593,0.000658382995196444,1.0,0.43257200381329103,0.13021714843227464,0.34921514788478913,0.18767123287671234
477,205,708,0.0007859955774554157,1.0,0.43257200381329103,0.13021714843227464,0.34921514788478913,0.148014440433213
1066,205,567,0.0006295265030702653,1.0,0.43257200381329103,0.13021714843227464,0.34921514788478913,0.19915254237288135
550,205,579,0.0006429092400057195,1.0,0.43257200381329103,0.13021714843227464,0.34921514788478913,0.14977973568281938
359,205,677,0.0007516911165220511,1.0,0.43257200381329103,0.13021714843227464,0.34921514788478913,0.10390469887491727
470,205,502,0.0005575193767087919,1.0,0.43257200381329103,0.13021714843227464,0.34921514788478913,0.10357142857142858
354,205,705,0.0007827706413115037,2.0,0.8651440076265821,0.2604342968645493,0.6984302957695783,0.09149484536082474
73,205,643,0.0007140009173492839,1.0,0.43257200381329103,0.13021714843227464,0.34921514788478913,0.08404558404558404
366,205,608,0.0006750625002397355,1.0,0.43257200381329103,0.13021714843227464,0.34921514788478913,0.16137931034482758
496δ,205,536,0.0005952037781402956,1.0,0.43257200381329103,0.13021714843227464,0.34921514788478913,0.14853057982525814
645,205,680,0.0007551215318913114,1.0,0.43257200381329103,0.13021714843227464,0.34921514788478913,0.03133903133903134
357,205,444,0.0004930145028396095,1.0,0.43257200381329103,0.13021714843227464,0.34921514788478913,0.25
1272,205,652,0.000723865261217893,1.0,0.43257200381329103,0.13021714843227464,0.34921514788478913,0.16141479099678457
1145,205,592,0.0006574488992889192,1.0,0.43257200381329103,0.13021714843227464,0.34921514788478913,0.05128205128205128
1181,205,526,0.0005841554055690686,1.0,0.43257200381329103,0.13021714843227464,0.34921514788478913,0.10238907849829351
1270,205,585,0.0006495090714147867,1.0,0.43257200381329103,0.13021714843227464,0.34921514788478913,0.18806384455239417
835,204,613,0.0006805967601625514,1.0,0.4329697516527107,0.13033688246265052,0.3500700210070024,0.1688135593220339
850,204,593,0.0006582839506557144,1.0,0.4329697516527107,0.13033688246265052,0.3500700210070024,0.24265644955300128
894,204,603,0.0006694984768698246,1.0,0.4329697516527107,0.13033688246265052,0.3500700210070024,0.1728395061728395
932,204,595,0.0006606928083990752,1.0,0.4329697516527107,0.13033688246265052,0.3500700210070024,0.125
851,204,546,0.0006062802322084332,1.0,0.4329697516527107,0.13033688246265052,0.3500700210070024,0.1638591117917305
1291,204,660,0.0007327417306205014,1.0,0.4329697516527107,0.13033688246265052,0.3500700210070024,0.1592356687898089
884,204,587,0.0006517951257973262,1.0,0.4329697516527107,0.13033688246265052,0.3500700210070024,0.14181286549707603
863,204,616,0.0006839817829478368,1.0,0.4329697516527107,0.13033688246265052,0.3500700210070024,0.1311706629055007
910,204,625,0.0006939735415677675,1.0,0.4329697516527107,0.13033688246265052,0.3500700210070024,0.1258741258741259
914,204,568,0.000630695074937858,1.0,0.4329697516527107,0.13033688246265052,0.3500700210070024,0.15789473684210525
662,204,648,0.0007192949245681267,1.0,0.4329697516527107,0.13033688246265052,0.3500700210070024,0.22857142857142856
855,204,549,0.0006096335153246335,1.0,0.4329697516527107,0.13033688246265052,0.3500700210070024,0.1435257410296412
840,204,584,0.0006483679999113256,1.0,0.4329697516527107,0.13033688246265052,0.3500700210070024,0.20759837177747625
986,204,657,0.0007292742613977107,1.0,0.4329697516527107,0.13033688246265052,0.3500700210070024,0.22796709753231492
977,204,587,0.0006518567515010266,1.0,0.4329697516527107,0.13033688246265052,0.3500700210070024,0.0920340293890178
1234,204,468,0.0005195665790106829,1.0,0.4329697516527107,0.13033688246265052,0.3500700210070024,0.30097087378640774
860,204,555,0.0006162220205114197,1.0,0.4329697516527107,0.13033688246265052,0.3500700210070024,0.19506889050036258
165,204,561,0.0006225468427210471,1.0,0.4329697516527107,0.13033688246265052,0.3500700210070024,0.35368663594470046
168,204,604,0.0006706107449377796,1.0,0.4329697516527107,0.13033688246265052,0.3500700210070024,0.17089910775566233
868,204,574,0.000637350716708635,1.0,0.4329697516527107,0.13033688246265052,0.3500700210070024,0.15835777126099707
795,204,619,0.0006873487180525728,1.0,0.4329697516527107,0.13033688246265052,0.3500700210070024,0.10289855072463767
692,204,528,0.0005861368447852632,1.0,0.4329697516527107,0.13033688246265052,0.3500700210070024,0.28065395095367845
246,204,643,0.0007137811157638467,1.0,0.4329697516527107,0.13033688246265052,0.3500700210070024,0.2148962148962149
686,204,635,0.0007049565617129193,1.0,0.4329697516527107,0.13033688246265052,0.3500700210070024,0.19159770846594526
1109,204,603,0.0006694930632567104,1.0,0.4329697516527107,0.13033688246265052,0.3500700210070024,0.1762295081967213
732,204,621,0.0006894867926237058,1.0,0.4329697516527107,0.13033688246265052,0.3500700210070024,0.15853658536585366
1248,204,733,0.0008138589349684682,1.0,0.4329697516527107,0.13033688246265052,0.3500700210070024,0.0739102969046115
748,204,542,0.0006017086279975312,1.0,0.4329697516527107,0.13033688246265052,0.3500700210070024,0.2544704264099037
1199,204,703,0.0007805139807607901,1.0,0.4329697516527107,0.13033688246265052,0.3500700210070024,0.11405166981726528
1081,204,604,0.0006707051543115883,1.0,0.4329697516527107,0.13033688246265052,0.3500700210070024,0.10385756676557864
1164,204,644,0.0007151114179336963,1.0,0.4329697516527107,0.13033688246265052,0.3500700210070024,0.08327402135231317
383,204,611,0.0006783501317175,1.0,0.4329697516527107,0.13033688246265052,0.3500700210070024,0.18587608261159227
98,204,684,0.0007593502341050869,1.0,0.4329697516527107,0.13033688246265052,0.3500700210070024,0.163302752293578
810,204,674,0.0007484109934527105,1.0,0.4329697516527107,0.13033688246265052,0.3500700210070024,0.07162534435261708
1060,204,665,0.0007384690847236963,1.0,0.4329697516527107,0.13033688246265052,0.3500700210070024,0.038322487346348515
789,204,568,0.0006307351554988803,1.0,0.4329697516527107,0.13033688246265052,0.3500700210070024,0.12615384615384614
543,204,668,0.0007417720408766403,1.0,0.4329697516527107,0.13033688246265052,0.3500700210070024,0.058491895701198025
1224,204,748,0.0008305077974546638,2.0,0.8659395033054214,0.26067376492530103,0.7001400420140048,0.06791277258566979
169,204,481,0.0005340839678159772,1.0,0.4329697516527107,0.13033688246265052,0.3500700210070024,0.23162939297124602
154,204,564,0.0006261186157053385,1.0,0.4329697516527107,0.13033688246265052,0.3500700210070024,0.24699599465954605
247,204,648,0.0007193877625366686,1.0,0.4329697516527107,0.13033688246265052,0.3500700210070024,0.18387909319899245
248,204,497,0.0005516943731540784,1.0,0.4329697516527107,0.13033688246265052,0.3500700210070024,0.3177762525737817
155,204,612,0.0006794568571003419,1.0,0.4329697516527107,0.13033688246265052,0.3500700210070024,0.18725099601593626
318,204,685,0.0007605792579857888,1.0,0.4329697516527107,0.13033688246265052,0.3500700210070024,0.095112285336856
340,204,551,0.0006115473578676553,1.0,0.4329697516527107,0.13033688246265052,0.3500700210070024,0.32226322263222634
556,204,626,0.000694991618263902,1.0,0.4329697516527107,0.13033688246265052,0.3500700210070024,0.18276762402088773
1065,204,610,0.000677116057972044,2.0,0.8659395033054214,0.26067376492530103,0.7001400420140048,0.25061425061425063
190,204,599,0.0006645864668771975,1.0,0.4329697516527107,0.13033688246265052,0.3500700210070024,0.3717881489250131
730,204,722,0.0008016686812603334,1.0,0.4329697516527107,0.13033688246265052,0.3500700210070024,0.06658047834518423
765,204,591,0.0006563282381444153,1.0,0.4329697516527107,0.13033688246265052,0.3500700210070024,0.06190476190476191
113,204,600,0.0006662103596737492,1.0,0.4329697516527107,0.13033688246265052,0.3500700210070024,0.1465149359886202
493,204,613,0.0006806965914866608,1.0,0.4329697516527107,0.13033688246265052,0.3500700210070024,0.09919177075679647
185,204,588,0.0006526749864538243,1.0,0.4329697516527107,0.13033688246265052,0.3500700210070024,0.2736256948733786
1057,204,638,0.0007084578715757983,1.0,0.4329697516527107,0.13033688246265052,0.3500700210070024,0.08069164265129683
1204,204,649,0.0007206812035346319,1.0,0.4329697516527107,0.13033688246265052,0.3500700210070024,0.06618705035971223
417,204,636,0.000706031609492398,1.0,0.4329697516527107,0.13033688246265052,0.3500700210070024,0.208955223880597
542,204,622,0.0006907030979719776,1.0,0.4329697516527107,0.13033688246265052,0.3500700210070024,0.08259587020648967
1099,204,673,0.0007472969325808688,1.0,0.4329697516527107,0.13033688246265052,0.3500700210070024,0.07491408934707904
516,204,611,0.0006784813951611472,1.0,0.4329697516527107,0.13033688246265052,0.3500700210070024,0.09615384615384616
457,204,613,0.0006806468030438967,1.0,0.4329697516527107,0.13033688246265052,0.3500700210070024,0.13601127554615927
582,204,539,0.000598269113361145,1.0,0.4329697516527107,0.13033688246265052,0.3500700210070024,0.3120612635609445
1083,204,667,0.0007406823881990851,1.0,0.4329697516527107,0.13033688246265052,0.3500700210070024,0.043041606886657105
1067,204,608,0.0006750749763761869,1.0,0.4329697516527107,0.13033688246265052,0.3500700210070024,0.1532033426183844
16,204,645,0.0007160943033655261,1.0,0.4329697516527107,0.13033688246265052,0.3500700210070024,0.16558861578266496
1030,204,595,0.0006605719472939285,1.0,0.4329697516527107,0.13033688246265052,0.3500700210070024,0.20507682030728122
1185,204,604,0.0006706764929170375,1.0,0.4329697516527107,0.13033688246265052,0.3500700210070024,0.12590448625180897
412,204,542,0.0006017032292060818,1.0,0.4329697516527107,0.13033688246265052,0.3500700210070024,0.25753424657534246
