cluster,n,m,modularity,connectivity,connectivity_normalized_log10(n),connectivity_normalized_log2(n),connectivity_normalized_sqrt(n)/5,conductance
400,486,1428,0.001583924625435615,1.0,0.37221264800187626,0.11204717181408377,0.22680460581325723,0.09990545225338796
111,513,1706,0.0018918234106013348,1.0,0.36898770985836665,0.11107636869872647,0.22075539284417398,0.07156462585034014
506,512,1739,0.001928414156579399,1.0,0.3691031216541514,0.1111111111111111,0.2209708691207961,0.06303879310344827
16,321,877,0.0009735313975757901,0.0,0.0,0.0,0.0,0.08645833333333333
438,513,1373,0.0015223992915798575,1.0,0.36898770985836665,0.11107636869872647,0.22075539284417398,0.18540492435479086
436,513,1406,0.0015585948314491948,1.0,0.36898770985836665,0.11107636869872647,0.22075539284417398,0.21758486366165833
136,513,1566,0.0017364225783811846,1.0,0.36898770985836665,0.11107636869872647,0.22075539284417398,0.1275766016713092
240,510,1615,0.001791011521268198,1.0,0.3693348408206978,0.11118086553081183,0.22140372138502384,0.08498583569405099
221,514,1500,0.0016629561701777516,1.0,0.36887259475909623,0.11104171560089222,0.22054054569561546,0.17627677100494235
233,407,1335,0.00148131720626459,1.0,0.3832013114623804,0.11535508912795225,0.24784079854830485,0.03400868306801737
107,218,617,0.0006851751897501519,0.0,0.0,0.0,0.0,0.06585919757759273
466,514,1470,0.0016300142553287138,1.0,0.36887259475909623,0.11104171560089222,0.22054054569561546,0.15028901734104047
192,513,1536,0.0017036226942977936,1.0,0.36898770985836665,0.11107636869872647,0.22075539284417398,0.07941264608930176
137,514,1552,0.0017204240297213611,1.0,0.36887259475909623,0.11104171560089222,0.22054054569561546,0.1794871794871795
344,514,1563,0.0017317910057139917,1.0,0.36887259475909623,0.11104171560089222,0.22054054569561546,0.24383164005805516
489,514,1488,0.001648527386520524,1.0,0.36887259475909623,0.11104171560089222,0.22054054569561546,0.2739692607953159
300,513,1636,0.0018140909591608378,1.0,0.36898770985836665,0.11107636869872647,0.22075539284417398,0.10282423910063065
230,504,1601,0.0017751047721340173,1.0,0.3700372633130797,0.11139231577064784,0.22271770159368698,0.13130765056972327
268,514,1511,0.0016755824781943649,1.0,0.36887259475909623,0.11104171560089222,0.22054054569561546,0.1263370916449841
127,480,1443,0.0016008503025853093,0.0,0.0,0.0,0.0,0.0506578947368421
461,514,1400,0.0015521368541809339,1.0,0.36887259475909623,0.11104171560089222,0.22054054569561546,0.19954259576901087
78,512,1583,0.0017559001296806038,1.0,0.3691031216541514,0.1111111111111111,0.2209708691207961,0.04523522316043426
82,347,1065,0.0011820768264474693,0.0,0.0,0.0,0.0,0.0431266846361186
377,511,1735,0.0019240689533002425,0.0,0.0,0.0,0.0,0.0539803707742639
147,512,1518,0.0016835247084133543,1.0,0.3691031216541514,0.1111111111111111,0.2209708691207961,0.1023063276167948
135,513,1482,0.0016432213518293784,1.0,0.36898770985836665,0.11107636869872647,0.22075539284417398,0.15795454545454546
359,514,1491,0.0016530588882466913,0.0,0.0,0.0,0.0,0.17051460361613352
463,514,1433,0.0015880465529928326,1.0,0.36887259475909623,0.11104171560089222,0.22054054569561546,0.2528675703858186
308,496,1548,0.0017168803524380755,0.0,0.0,0.0,0.0,0.08266666666666667
266,488,1360,0.0015084987461936854,1.0,0.3719657145122001,0.11197283742675725,0.22633936510629632,0.121730707135938
105,434,1353,0.001501193823481311,1.0,0.379148395844116,0.11413503995695969,0.24000768036865966,0.046511627906976744
500,479,1286,0.0014262899422807184,0.0,0.0,0.0,0.0,0.16493506493506493
511,514,1442,0.0015991044682459946,1.0,0.36887259475909623,0.11104171560089222,0.22054054569561546,0.1419220470098185
245,508,1582,0.0017545066730140736,1.0,0.3695677633209165,0.11125098219004273,0.22183912735402847,0.08316430020283976
504,513,1280,0.0014192733747506957,1.0,0.36898770985836665,0.11107636869872647,0.22075539284417398,0.21424186617556784
102,461,1425,0.0015809128659017028,1.0,0.37541752171509996,0.11301193493407909,0.23287321641631117,0.05126498002663116
414,513,1386,0.0015365798626814774,1.0,0.36898770985836665,0.11107636869872647,0.22075539284417398,0.20732056048041178
292,505,1554,0.0017235485602016475,1.0,0.3699194278849599,0.11135684377223187,0.2224970797449924,0.0791111111111111
408,490,1391,0.001542604968285018,0.0,0.0,0.0,0.0,0.15001527650473573
453,514,1305,0.0014472439771993826,1.0,0.36887259475909623,0.11104171560089222,0.22054054569561546,0.17509481668773705
365,514,1487,0.0016487083124227836,1.0,0.36887259475909623,0.11104171560089222,0.22054054569561546,0.16272522522522523
236,514,1593,0.0017667636195826055,0.0,0.0,0.0,0.0,0.07275902211874273
490,512,1282,0.0014215641631112556,1.0,0.3691031216541514,0.1111111111111111,0.2209708691207961,0.20471464019851116
132,514,1551,0.0017185991097570632,1.0,0.36887259475909623,0.11104171560089222,0.22054054569561546,0.23914643119941134
499,514,1254,0.0013904914908715537,1.0,0.36887259475909623,0.11104171560089222,0.22054054569561546,0.21649484536082475
507,514,1473,0.001633536087639391,1.0,0.36887259475909623,0.11104171560089222,0.22054054569561546,0.1260753485612578
152,514,1531,0.001697444484909768,1.0,0.36887259475909623,0.11104171560089222,0.22054054569561546,0.15554329840044126
118,514,1779,0.0019728711671119364,1.0,0.36887259475909623,0.11104171560089222,0.22054054569561546,0.041228779304769606
238,514,1680,0.0018633220430965068,0.0,0.0,0.0,0.0,0.03917643694595367
475,506,1399,0.0015515702775120543,0.0,0.0,0.0,0.0,0.13535228677379482
114,506,1600,0.001774741995519364,1.0,0.3698019003648688,0.11132146446336848,0.22227711223719354,0.042202933253516914
62,514,1507,0.0016714871681858617,1.0,0.36887259475909623,0.11104171560089222,0.22054054569561546,0.08416894560923731
128,512,1696,0.0018810279648015158,1.0,0.3691031216541514,0.1111111111111111,0.2209708691207961,0.039637599093997736
259,506,1575,0.0017468391852045557,1.0,0.3698019003648688,0.11132146446336848,0.22227711223719354,0.07298410829899941
481,514,1475,0.0016354634836686338,1.0,0.36887259475909623,0.11104171560089222,0.22054054569561546,0.15954415954415954
264,514,1492,0.0016531061560800637,1.0,0.36887259475909623,0.11104171560089222,0.22054054569561546,0.2624814631735047
86,513,1481,0.001642328503380204,1.0,0.36898770985836665,0.11107636869872647,0.22075539284417398,0.1334113516676419
85,514,1417,0.001571113889898403,1.0,0.36887259475909623,0.11104171560089222,0.22054054569561546,0.1806880601329864
134,421,1269,0.0014077629793876854,0.0,0.0,0.0,0.0,0.11905588337382852
231,513,1700,0.0018855299405360116,1.0,0.36898770985836665,0.11107636869872647,0.22075539284417398,0.030233884768967486
496,514,1270,0.0014076308837693095,1.0,0.36887259475909623,0.11104171560089222,0.22054054569561546,0.27655938479065795
113,513,1562,0.0017326205307612622,1.0,0.36898770985836665,0.11107636869872647,0.22075539284417398,0.0495892911469425
163,514,1506,0.0016703493265702155,1.0,0.36887259475909623,0.11104171560089222,0.22054054569561546,0.08837772397094432
433,509,1562,0.0017318249176833426,1.0,0.36945115095696524,0.1112158783706281,0.22162110358896814,0.14598141060688902
483,512,1432,0.0015876398996182278,1.0,0.3691031216541514,0.1111111111111111,0.2209708691207961,0.18774815655133295
295,508,1503,0.0016668101918184454,1.0,0.3695677633209165,0.11125098219004273,0.22183912735402847,0.11666176902732883
57,510,1417,0.00157171132403852,1.0,0.3693348408206978,0.11118086553081183,0.22140372138502384,0.10514682664982633
509,512,1380,0.0015305139619891514,0.0,0.0,0.0,0.0,0.13911416094822207
516,513,1467,0.0016266093011095193,0.0,0.0,0.0,0.0,0.160034354423132
329,514,1380,0.0015293963009966561,1.0,0.36887259475909623,0.11104171560089222,0.22054054569561546,0.259656652360515
101,514,1370,0.0015199159775115254,1.0,0.36887259475909623,0.11104171560089222,0.22054054569561546,0.06612133605998637
119,510,1739,0.0019286536833305753,0.0,0.0,0.0,0.0,0.03549639489739324
444,514,1490,0.0016521361704372745,1.0,0.36887259475909623,0.11104171560089222,0.22054054569561546,0.15075520091194072
304,514,1586,0.0017586875386130852,1.0,0.36887259475909623,0.11104171560089222,0.22054054569561546,0.11223061852784774
120,514,1713,0.0018998378865557285,1.0,0.36887259475909623,0.11104171560089222,0.22054054569561546,0.040336134453781515
309,514,1573,0.0017442485764862542,1.0,0.36887259475909623,0.11104171560089222,0.22054054569561546,0.11852059400392266
522,507,1517,0.001682436277905586,0.0,0.0,0.0,0.0,0.09997033521210323
151,514,1433,0.0015885951049732386,1.0,0.36887259475909623,0.11104171560089222,0.22054054569561546,0.203224909646928
361,491,1489,0.0016512046559697244,1.0,0.37159781408593073,0.11186208836303264,0.2256468412032621,0.1305109489051095
465,512,1412,0.0015656272075199999,1.0,0.3691031216541514,0.1111111111111111,0.2209708691207961,0.17571511967308814
482,514,1490,0.0016504705293336117,1.0,0.36887259475909623,0.11104171560089222,0.22054054569561546,0.29182509505703425
406,512,1501,0.0016642388948031885,1.0,0.3691031216541514,0.1111111111111111,0.2209708691207961,0.15792426367461432
410,513,1513,0.001677540005124479,1.0,0.36898770985836665,0.11107636869872647,0.22075539284417398,0.15498464116168667
397,513,1375,0.00152455719414203,1.0,0.36898770985836665,0.11107636869872647,0.22075539284417398,0.19165196942974722
427,514,1510,0.0016738001461227394,1.0,0.36887259475909623,0.11104171560089222,0.22054054569561546,0.19680851063829788
455,513,1460,0.001618690401735047,1.0,0.36898770985836665,0.11107636869872647,0.22075539284417398,0.17908349732921
260,513,1699,0.001883924982416403,1.0,0.36898770985836665,0.11107636869872647,0.22075539284417398,0.08827475181110812
497,514,1646,0.001824913619390169,1.0,0.36887259475909623,0.11104171560089222,0.22054054569561546,0.127715951245363
456,514,1494,0.0016568309602844394,1.0,0.36887259475909623,0.11104171560089222,0.22054054569561546,0.11910377358490566
395,514,1641,0.0018197106205906034,1.0,0.36887259475909623,0.11104171560089222,0.22054054569561546,0.09311964631113567
257,514,1636,0.0018145248041148883,1.0,0.36887259475909623,0.11104171560089222,0.22054054569561546,0.05131922296317773
434,512,1372,0.0015212775067678813,1.0,0.3691031216541514,0.1111111111111111,0.2209708691207961,0.1872037914691943
197,331,940,0.0010433729786453287,0.0,0.0,0.0,0.0,0.08826382153249272
458,514,1544,0.0017121695187561979,1.0,0.36887259475909623,0.11104171560089222,0.22054054569561546,0.11771428571428572
476,493,1356,0.0015040914030843263,0.0,0.0,0.0,0.0,0.11862203444913877
508,448,1295,0.0014367937153155195,1.0,0.3771765898258228,0.11354146719982265,0.23622779563076698,0.07631954350927246
110,510,1625,0.0018023970830110766,0.0,0.0,0.0,0.0,0.0449603291213635
288,514,1502,0.0016654530574945244,1.0,0.36887259475909623,0.11104171560089222,0.22054054569561546,0.14610574189880615
484,488,1445,0.001602578288552206,1.0,0.3719657145122001,0.11197283742675725,0.22633936510629632,0.1223808077740662
409,514,1465,0.0016244317295804203,1.0,0.36887259475909623,0.11104171560089222,0.22054054569561546,0.15610599078341014
109,502,1524,0.0016903559900013517,0.0,0.0,0.0,0.0,0.07720254314259764
164,484,1470,0.0016304714045717985,0.0,0.0,0.0,0.0,0.09231244211176289
96,508,1476,0.00163725851914224,1.0,0.3695677633209165,0.11125098219004273,0.22183912735402847,0.07140610254797106
279,500,1555,0.0017246097271831384,0.0,0.0,0.0,0.0,0.08502500735510445
