original_id,metis_id
3115,735
3116,736
3117,737
3118,738
3119,739
3120,740
3121,741
3122,742
3123,743
3124,744
3125,745
3126,746
3127,747
3128,748
3129,749
3130,750
3131,751
3132,752
3133,753
3134,754
3135,755
3136,756
3137,757
3138,758
3139,759
3140,760
3141,761
3142,762
3143,763
3144,764
3145,765
3146,766
3147,767
3148,768
3149,769
3150,770
3151,771
3152,772
3154,773
3155,774
3156,775
3157,776
3158,777
3159,778
3160,779
3161,780
3162,781
3163,782
3165,783
3166,784
3167,785
3168,786
3169,787
3170,788
3171,789
3172,790
3173,791
3174,792
3175,793
3176,794
3177,795
3178,796
3179,797
3180,798
3181,799
3182,800
3183,801
3184,802
3185,803
3186,804
3187,805
3188,806
3189,807
3190,808
3191,809
3192,810
3193,811
3194,812
3195,813
3196,814
3197,815
3198,816
3199,817
3200,818
3201,819
3202,820
3203,821
3204,822
3205,823
3206,824
3207,825
3208,826
3209,827
3210,828
3211,829
3212,830
3213,831
3214,832
3215,833
3216,834
3217,835
3218,836
3219,837
3220,838
3221,839
3222,840
3223,841
3224,842
3225,843
3226,844
3227,845
3228,846
3229,847
3230,848
3231,849
3232,850
3233,851
3234,852
3235,853
3236,854
3237,855
3238,856
3239,857
3240,858
3241,859
3242,860
3243,861
3244,862
3245,863
3246,864
3247,865
3248,866
3249,867
3250,868
3251,869
3252,870
3253,871
3254,872
3255,873
3256,874
3257,875
3258,876
3259,877
3260,878
3261,879
3262,880
3263,881
3264,882
3265,883
3266,884
3267,885
3268,886
3269,887
3270,888
3271,889
3272,890
3273,891
3274,892
3275,893
3276,894
3277,895
3278,896
3279,897
3280,898
3281,899
3282,900
3283,901
3284,902
3285,903
3286,904
3287,905
3288,906
3289,907
3290,908
3291,909
3292,910
3293,911
3294,912
3295,913
3296,914
3297,915
3298,916
3299,917
3300,918
3301,919
3302,920
3303,921
3304,922
3305,923
3306,924
3307,925
3308,926
3309,927
3310,928
3311,929
3312,930
3313,931
3314,932
3315,933
3316,934
3317,935
3318,936
3319,937
3320,938
3321,939
3322,940
3323,941
3324,942
3325,943
3326,944
3327,945
3328,946
3329,947
4001,948
4002,949
4003,950
4004,951
4005,952
4006,953
4007,954
4008,955
4009,956
4010,957
4011,958
4012,959
4013,960
4014,961
4015,962
4016,963
4017,964
4018,965
4019,966
4020,967
4021,968
4022,969
4023,970
4024,971
4025,972
4026,973
4027,974
4028,975
4029,976
4030,977
4031,978
4032,979
4033,980
4034,981
4035,982
4036,983
4037,984
4038,985
4039,986
4040,987
4041,988
4042,989
4043,990
4044,991
4045,992
4046,993
4047,994
4048,995
4049,996
4050,997
4051,998
4052,999
4053,1000
4054,1001
4055,1002
4056,1003
4057,1004
4058,1005
4059,1006
4060,1007
4061,1008
4062,1009
4063,1010
4064,1011
4065,1012
4066,1013
4067,1014
4068,1015
4069,1016
4070,1017
4071,1018
4072,1019
4073,1020
4074,1021
4075,1022
4077,1023
4078,1024
4079,1025
4080,1026
4081,1027
4082,1028
4083,1029
4084,1030
4085,1031
4086,1032
4087,1033
4088,1034
4089,1035
4090,1036
4091,1037
4092,1038
4093,1039
4094,1040
4095,1041
4096,1042
4097,1043
4098,1044
4100,1045
4101,1046
4102,1047
4103,1048
4104,1049
4105,1050
4106,1051
4107,1052
4108,1053
4109,1054
4110,1055
4111,1056
4112,1057
4113,1058
4114,1059
4115,1060
4116,1061
4118,1062
4119,1063
4120,1064
4121,1065
4122,1066
4123,1067
4124,1068
4125,1069
4126,1070
4127,1071
4128,1072
4129,1073
4130,1074
4131,1075
4132,1076
4133,1077
4135,1078
4136,1079
4137,1080
4138,1081
4139,1082
4140,1083
4141,1084
4143,1085
4144,1086
4145,1087
4146,1088
4147,1089
4148,1090
4149,1091
4150,1092
4151,1093
4152,1094
4153,1095
4154,1096
4155,1097
4156,1098
4157,1099
4159,1100
4160,1101
4161,1102
4162,1103
4163,1104
4164,1105
4165,1106
4166,1107
4167,1108
4168,1109
4169,1110
4170,1111
4171,1112
4172,1113
4173,1114
4174,1115
4175,1116
4176,1117
4177,1118
4178,1119
4179,1120
4180,1121
4181,1122
4182,1123
4183,1124
4184,1125
4185,1126
4186,1127
4188,1128
4189,1129
4190,1130
4191,1131
4192,1132
4193,1133
4194,1134
4195,1135
4196,1136
4197,1137
4198,1138
4199,1139
4200,1140
4201,1141
4202,1142
4203,1143
4204,1144
4205,1145
4206,1146
4207,1147
4208,1148
4209,1149
4210,1150
4211,1151
4212,1152
4213,1153
4214,1154
4215,1155
4216,1156
4217,1157
4218,1158
4219,1159
4220,1160
4221,1161
4222,1162
4223,1163
4224,1164
4225,1165
4226,1166
4227,1167
4228,1168
4229,1169
4230,1170
4231,1171
4232,1172
4233,1173
4234,1174
4235,1175
4236,1176
4237,1177
4238,1178
4239,1179
4240,1180
4241,1181
4242,1182
4243,1183
4244,1184
4245,1185
4246,1186
4247,1187
4248,1188
4249,1189
4250,1190
4251,1191
4252,1192
4255,1193
4256,1194
4257,1195
4258,1196
4259,1197
4260,1198
4261,1199
4262,1200
4263,1201
4264,1202
4265,1203
4266,1204
4267,1205
4268,1206
4269,1207
4270,1208
4271,1209
5001,1210
5002,1211
5003,1212
5004,1213
5006,1214
5007,1215
5008,1216
5009,1217
5010,1218
5011,1219
5012,1220
5013,1221
5014,1222
5015,1223
5016,1224
5017,1225
5018,1226
5019,1227
5020,1228
5021,1229
5022,1230
5023,1231
5024,1232
5025,1233
5026,1234
5027,1235
5028,1236
5029,1237
5030,1238
5031,1239
5032,1240
5033,1241
5035,1242
5036,1243
5037,1244
5038,1245
5039,1246
5040,1247
5041,1248
5042,1249
5043,1250
5044,1251
5045,1252
5046,1253
5047,1254
5048,1255
5049,1256
5050,1257
5051,1258
5052,1259
5053,1260
5054,1261
5055,1262
5056,1263
5057,1264
5059,1265
5060,1266
5061,1267
5062,1268
5063,1269
5064,1270
5066,1271
5067,1272
5068,1273
5069,1274
5070,1275
5071,1276
5073,1277
5074,1278
5075,1279
5076,1280
5077,1281
5078,1282
5079,1283
5080,1284
5081,1285
5082,1286
5083,1287
5084,1288
5085,1289
5086,1290
5087,1291
5088,1292
5089,1293
5090,1294
5091,1295
5092,1296
5093,1297
5094,1298
5095,1299
5096,1300
5097,1301
5098,1302
5099,1303
5100,1304
5101,1305
5102,1306
5103,1307
5104,1308
5105,1309
5106,1310
5107,1311
5108,1312
5109,1313
5110,1314
5111,1315
5112,1316
5113,1317
5114,1318
5115,1319
5116,1320
5117,1321
5118,1322
5119,1323
5120,1324
5121,1325
5122,1326
5123,1327
5124,1328
5125,1329
5126,1330
5127,1331
5128,1332
5129,1333
5130,1334
5131,1335
5132,1336
5133,1337
5134,1338
5135,1339
5136,1340
5137,1341
5138,1342
5139,1343
5140,1344
5141,1345
5142,1346
5143,1347
5144,1348
5145,1349
5146,1350
5147,1351
5148,1352
5149,1353
5150,1354
5151,1355
5152,1356
5153,1357
5154,1358
5155,1359
5156,1360
5157,1361
5158,1362
5159,1363
5161,1364
5162,1365
5163,1366
5164,1367
5165,1368
5166,1369
5167,1370
5168,1371
5169,1372
5170,1373
5171,1374
5172,1375
5173,1376
5174,1377
5175,1378
5176,1379
5177,1380
5178,1381
5179,1382
5180,1383
5181,1384
5182,1385
5183,1386
5184,1387
5185,1388
5186,1389
5187,1390
5188,1391
5189,1392
5190,1393
5191,1394
5192,1395
5193,1396
5194,1397
5195,1398
5196,1399
5197,1400
5198,1401
5199,1402
5200,1403
5201,1404
5202,1405
5203,1406
5204,1407
5205,1408
5206,1409
5207,1410
5208,1411
5209,1412
5210,1413
5211,1414
5212,1415
5213,1416
5214,1417
5215,1418
5216,1419
5217,1420
5218,1421
5219,1422
5220,1423
5221,1424
5222,1425
5223,1426
5224,1427
5225,1428
5226,1429
5227,1430
5228,1431
5229,1432
5230,1433
5231,1434
5232,1435
5233,1436
5234,1437
5235,1438
5236,1439
5237,1440
5238,1441
5239,1442
5240,1443
5241,1444
5242,1445
5243,1446
5244,1447
5245,1448
5246,1449
5247,1450
5248,1451
5249,1452
5250,1453
5251,1454
5252,1455
5253,1456
5254,1457
5255,1458
5256,1459
5258,1460
5259,1461
5260,1462
5261,1463
5262,1464
5263,1465
5264,1466
5265,1467
5266,1468
5267,1469
5268,1470
5269,1471
5270,1472
5271,1473
5272,1474
5273,1475
5274,1476
5275,1477
5276,1478
5277,1479
5278,1480
5279,1481
5280,1482
5281,1483
5282,1484
5283,1485
5284,1486
5285,1487
5286,1488
5287,1489
5288,1490
5289,1491
5290,1492
5291,1493
5292,1494
5293,1495
5294,1496
5295,1497
5296,1498
5297,1499
5298,1500
5299,1501
5300,1502
5301,1503
5302,1504
5303,1505
5304,1506
5305,1507
5306,1508
5307,1509
5308,1510
5309,1511
5310,1512
5311,1513
5312,1514
5313,1515
5315,1516
5316,1517
5317,1518
5318,1519
5320,1520
5321,1521
5322,1522
5323,1523
5324,1524
5325,1525
5326,1526
5327,1527
5328,1528
5329,1529
5330,1530
6001,1531
6002,1532
6003,1533
6004,1534
6005,1535
6006,1536
6007,1537
6008,1538
6009,1539
6010,1540
6011,1541
6012,1542
6013,1543
6014,1544
6015,1545
6016,1546
6017,1547
6018,1548
6019,1549
6020,1550
6021,1551
6022,1552
6023,1553
6024,1554
6025,1555
6026,1556
6027,1557
6028,1558
6029,1559
6030,1560
6031,1561
6032,1562
6033,1563
6034,1564
6035,1565
6036,1566
6038,1567
6039,1568
6040,1569
6041,1570
6042,1571
6043,1572
6044,1573
6045,1574
6046,1575
6047,1576
6048,1577
6049,1578
6050,1579
6051,1580
6052,1581
6053,1582
6054,1583
6055,1584
6056,1585
6057,1586
6058,1587
6059,1588
6060,1589
6061,1590
6062,1591
6063,1592
6064,1593
6065,1594
6066,1595
6067,1596
6068,1597
6069,1598
6070,1599
6071,1600
6072,1601
6073,1602
6074,1603
6075,1604
6076,1605
6077,1606
6078,1607
6080,1608
6081,1609
6082,1610
6083,1611
6084,1612
6085,1613
6086,1614
6087,1615
6088,1616
6089,1617
6090,1618
6091,1619
6092,1620
6093,1621
6094,1622
6095,1623
6096,1624
6097,1625
6098,1626
6099,1627
6100,1628
6101,1629
6102,1630
6103,1631
6104,1632
6105,1633
6106,1634
6107,1635
6109,1636
6110,1637
6111,1638
6112,1639
6113,1640
6114,1641
6115,1642
6116,1643
6117,1644
6118,1645
6119,1646
6120,1647
6121,1648
6122,1649
6123,1650
6124,1651
6125,1652
6126,1653
6127,1654
6128,1655
6129,1656
6130,1657
6131,1658
6132,1659
6133,1660
6134,1661
6135,1662
6136,1663
6137,1664
6138,1665
6140,1666
6141,1667
6142,1668
6143,1669
6144,1670
6145,1671
6146,1672
6147,1673
6148,1674
6149,1675
6150,1676
6151,1677
6152,1678
6153,1679
6154,1680
6155,1681
6156,1682
6157,1683
6158,1684
6159,1685
6160,1686
6161,1687
6162,1688
6163,1689
6164,1690
6165,1691
6166,1692
6167,1693
6168,1694
6169,1695
6170,1696
6171,1697
6172,1698
6173,1699
6174,1700
6175,1701
6176,1702
6177,1703
6178,1704
6179,1705
6180,1706
6181,1707
6182,1708
6183,1709
6184,1710
6185,1711
6186,1712
6187,1713
6189,1714
6190,1715
6191,1716
6192,1717
6193,1718
6194,1719
6195,1720
6196,1721
6197,1722
6198,1723
6199,1724
6200,1725
6201,1726
6202,1727
6203,1728
6204,1729
6205,1730
6206,1731
6207,1732
6209,1733
6210,1734
6211,1735
6212,1736
6213,1737
6214,1738
6215,1739
6216,1740
6217,1741
6218,1742
6219,1743
6220,1744
6221,1745
6222,1746
6223,1747
6224,1748
6225,1749
6226,1750
6227,1751
6228,1752
6229,1753
6230,1754
6231,1755
6232,1756
6233,1757
6234,1758
6235,1759
6236,1760
6237,1761
6238,1762
6239,1763
6240,1764
6241,1765
6242,1766
6243,1767
6244,1768
6245,1769
6246,1770
6247,1771
6249,1772
6250,1773
6251,1774
6252,1775
6253,1776
6254,1777
6255,1778
6256,1779
6257,1780
6258,1781
6259,1782
6260,1783
6261,1784
6262,1785
6263,1786
6264,1787
6265,1788
6266,1789
6267,1790
6269,1791
6270,1792
6271,1793
6272,1794
6273,1795
6274,1796
6275,1797
6276,1798
6277,1799
6278,1800
6279,1801
6280,1802
6281,1803
6282,1804
6283,1805
6284,1806
6285,1807
6286,1808
6287,1809
6288,1810
6289,1811
6290,1812
6291,1813
6292,1814
6293,1815
6294,1816
6295,1817
6296,1818
6297,1819
6298,1820
6299,1821
6300,1822
6301,1823
6302,1824
6303,1825
6304,1826
6305,1827
6306,1828
6307,1829
6308,1830
6309,1831
6310,1832
6311,1833
6312,1834
6313,1835
6314,1836
6315,1837
6316,1838
6317,1839
6318,1840
6319,1841
6320,1842
6321,1843
6322,1844
6323,1845
6324,1846
6325,1847
6326,1848
6327,1849
6328,1850
6329,1851
6330,1852
6331,1853
6332,1854
6333,1855
6334,1856
6335,1857
6336,1858
6337,1859
6338,1860
6339,1861
6340,1862
6341,1863
6342,1864
6343,1865
6344,1866
6345,1867
6346,1868
6347,1869
6348,1870
6350,1871
6351,1872
6352,1873
6353,1874
6354,1875
6355,1876
6356,1877
6357,1878
6358,1879
6359,1880
7001,1881
7002,1882
7003,1883
7004,1884
7005,1885
7006,1886
7008,1887
7009,1888
7010,1889
7011,1890
7012,1891
7013,1892
7014,1893
7015,1894
7016,1895
7017,1896
7018,1897
7019,1898
7020,1899
7021,1900
7022,1901
7023,1902
7024,1903
7025,1904
7026,1905
7027,1906
7028,1907
7029,1908
7030,1909
7031,1910
7032,1911
7033,1912
7034,1913
7036,1914
7037,1915
7038,1916
7039,1917
7040,1918
7041,1919
7042,1920
7043,1921
7044,1922
7045,1923
7046,1924
7047,1925
7048,1926
7049,1927
7050,1928
7051,1929
7053,1930
7054,1931
7055,1932
7056,1933
7057,1934
7058,1935
7059,1936
7060,1937
7061,1938
7062,1939
7063,1940
7064,1941
7065,1942
7066,1943
7067,1944
7068,1945
7069,1946
7070,1947
7071,1948
7072,1949
7073,1950
7074,1951
7075,1952
7076,1953
7077,1954
7078,1955
7079,1956
7080,1957
7081,1958
7082,1959
7083,1960
7084,1961
7085,1962
7086,1963
7087,1964
7088,1965
7089,1966
7090,1967
7091,1968
7092,1969
7093,1970
7094,1971
7095,1972
7096,1973
7097,1974
7098,1975
7099,1976
7100,1977
7101,1978
7102,1979
7104,1980
7105,1981
7106,1982
7107,1983
7108,1984
7109,1985
7110,1986
7111,1987
7112,1988
7113,1989
7116,1990
7117,1991
7118,1992
7119,1993
7120,1994
7121,1995
7122,1996
7123,1997
7124,1998
7125,1999
7126,2000
7127,2001
7129,2002
7130,2003
7131,2004
7132,2005
7133,2006
7134,2007
7135,2008
7136,2009
7137,2010
7138,2011
7139,2012
7140,2013
7141,2014
7142,2015
7143,2016
7144,2017
7145,2018
7146,2019
7147,2020
7148,2021
7149,2022
7150,2023
7151,2024
7152,2025
7153,2026
7154,2027
7155,2028
7156,2029
7157,2030
7158,2031
7159,2032
7160,2033
7161,2034
7162,2035
7163,2036
7164,2037
7165,2038
7166,2039
7167,2040
7168,2041
7169,2042
7170,2043
7171,2044
7172,2045
7173,2046
7174,2047
7175,2048
7176,2049
7177,2050
7178,2051
7179,2052
7180,2053
7181,2054
7182,2055
7183,2056
7184,2057
7185,2058
7186,2059
7187,2060
7188,2061
7189,2062
7190,2063
7191,2064
7192,2065
7193,2066
7194,2067
7195,2068
7196,2069
7197,2070
7198,2071
7199,2072
7200,2073
7201,2074
7202,2075
7203,2076
7204,2077
7205,2078
7206,2079
7207,2080
7208,2081
7209,2082
7210,2083
7211,2084
7212,2085
7213,2086
7214,2087
7215,2088
7216,2089
7217,2090
7218,2091
7219,2092
7220,2093
7221,2094
7222,2095
7223,2096
7224,2097
7225,2098
7226,2099
7227,2100
7228,2101
7229,2102
7230,2103
7231,2104
7232,2105
7233,2106
7234,2107
7235,2108
7236,2109
7237,2110
7238,2111
7239,2112
7240,2113
7242,2114
7243,2115
7244,2116
7245,2117
7246,2118
7247,2119
7248,2120
7249,2121
7250,2122
7251,2123
7252,2124
7253,2125
7254,2126
7255,2127
7256,2128
7257,2129
7258,2130
7259,2131
7260,2132
7261,2133
7262,2134
7263,2135
7264,2136
7265,2137
7266,2138
7267,2139
7268,2140
7269,2141
7270,2142
7271,2143
7272,2144
7273,2145
7274,2146
7275,2147
7276,2148
7277,2149
7278,2150
7279,2151
7280,2152
7281,2153
7282,2154
7283,2155
7284,2156
7285,2157
7286,2158
7287,2159
7288,2160
7289,2161
7290,2162
7291,2163
7292,2164
7293,2165
7294,2166
7295,2167
7296,2168
7297,2169
7298,2170
7299,2171
7300,2172
7301,2173
7302,2174
7303,2175
7304,2176
7305,2177
7306,2178
7307,2179
7308,2180
7309,2181
7310,2182
7311,2183
7312,2184
7313,2185
7314,2186
7315,2187
7316,2188
7317,2189
7318,2190
7319,2191
7320,2192
7321,2193
7322,2194
7323,2195
7324,2196
7325,2197
7326,2198
7327,2199
7328,2200
7329,2201
7330,2202
7331,2203
7332,2204
7333,2205
7334,2206
7335,2207
7336,2208
7338,2209
7339,2210
7340,2211
7341,2212
7342,2213
7343,2214
7344,2215
7345,2216
7346,2217
7347,2218
7348,2219
7349,2220
7350,2221
7351,2222
7352,2223
7353,2224
7354,2225
7355,2226
7356,2227
7357,2228
7358,2229
7359,2230
7360,2231
7361,2232
7362,2233
8001,2234
8002,2235
8003,2236
8004,2237
8005,2238
8006,2239
8007,2240
8008,2241
8009,2242
8010,2243
8011,2244
8012,2245
8013,2246
8014,2247
8015,2248
8016,2249
8017,2250
8018,2251
8019,2252
8020,2253
8021,2254
8022,2255
8023,2256
8024,2257
8025,2258
8026,2259
8027,2260
8028,2261
8029,2262
8030,2263
8031,2264
8032,2265
8033,2266
8034,2267
8035,2268
8036,2269
8037,2270
8038,2271
8041,2272
8042,2273
8043,2274
8044,2275
8045,2276
8046,2277
8047,2278
8048,2279
8049,2280
8050,2281
8051,2282
8052,2283
8053,2284
8054,2285
8055,2286
8056,2287
8057,2288
8058,2289
8059,2290
8060,2291
8061,2292
8062,2293
8063,2294
8064,2295
8065,2296
8066,2297
8067,2298
8068,2299
8069,2300
8070,2301
8071,2302
8072,2303
8073,2304
8074,2305
8075,2306
8076,2307
8077,2308
8078,2309
8079,2310
8080,2311
8081,2312
8082,2313
8083,2314
8084,2315
8085,2316
8086,2317
8087,2318
8088,2319
8089,2320
8090,2321
8091,2322
8092,2323
8093,2324
8094,2325
8095,2326
8096,2327
8097,2328
8098,2329
8099,2330
8100,2331
8101,2332
8102,2333
8103,2334
8104,2335
8105,2336
8107,2337
8108,2338
8109,2339
8110,2340
8111,2341
8112,2342
8113,2343
8114,2344
8115,2345
8116,2346
8117,2347
8118,2348
8119,2349
8120,2350
8121,2351
8122,2352
8123,2353
8124,2354
8125,2355
8126,2356
8127,2357
8128,2358
8129,2359
8130,2360
8131,2361
8132,2362
8133,2363
8134,2364
8135,2365
8136,2366
8137,2367
8138,2368
8139,2369
8140,2370
8141,2371
8142,2372
8143,2373
8144,2374
8145,2375
8146,2376
8147,2377
8148,2378
8149,2379
8150,2380
8151,2381
8152,2382
8153,2383
8154,2384
8155,2385
8156,2386
8157,2387
8158,2388
8159,2389
8160,2390
8161,2391
8162,2392
8163,2393
8164,2394
8165,2395
8166,2396
8167,2397
8168,2398
8169,2399
8170,2400
8171,2401
8172,2402
8173,2403
8174,2404
8175,2405
8176,2406
8177,2407
8178,2408
8179,2409
8180,2410
8181,2411
8182,2412
8183,2413
8184,2414
8185,2415
8186,2416
8187,2417
8188,2418
8189,2419
8190,2420
8191,2421
8192,2422
8193,2423
8194,2424
8195,2425
8196,2426
8197,2427
8198,2428
8199,2429
8200,2430
8201,2431
8202,2432
8203,2433
8204,2434
8205,2435
8206,2436
8207,2437
8208,2438
8209,2439
8210,2440
8211,2441
8212,2442
8213,2443
8214,2444
8215,2445
8216,2446
8217,2447
8218,2448
8219,2449
8220,2450
8221,2451
8222,2452
8223,2453
8224,2454
8225,2455
8226,2456
8227,2457
8228,2458
8229,2459
8230,2460
8231,2461
8232,2462
8233,2463
8234,2464
8235,2465
8236,2466
8237,2467
8238,2468
8239,2469
8240,2470
8241,2471
8242,2472
8243,2473
8244,2474
8245,2475
8246,2476
8247,2477
8248,2478
8249,2479
8250,2480
8251,2481
8252,2482
8253,2483
8254,2484
8255,2485
8256,2486
8258,2487
8259,2488
8260,2489
8261,2490
8262,2491
8263,2492
8264,2493
8265,2494
8266,2495
8267,2496
